======================================================================
Logging started at 2025-11-04 11:22:50
Log file   : logs/output_q2.txt
Using device: cuda
======================================================================
Starting Deep SARSA training for LunarLander-v3 (one update per step)
Iter 5240 | Eval mean = 109.26 | Max reward = 282.63 | Min reward = -152.17 | eps = 0.073
Iter 5250 | Eval mean = 117.08 | Max reward = 285.71 | Min reward = -9.80 | eps = 0.072
Iter 5260 | Eval mean = 143.43 | Max reward = 276.63 | Min reward = -37.23 | eps = 0.072
Iter 5270 | Eval mean = 10.61 | Max reward = 272.35 | Min reward = -93.03 | eps = 0.072
Iter 5280 | Eval mean = 90.38 | Max reward = 278.40 | Min reward = -79.13 | eps = 0.071
Iter 5290 | Eval mean = 58.68 | Max reward = 269.64 | Min reward = -98.05 | eps = 0.071
Iter 5300 | Eval mean = 187.69 | Max reward = 275.95 | Min reward = -52.69 | eps = 0.071
Iter 5310 | Eval mean = 75.44 | Max reward = 261.47 | Min reward = -84.99 | eps = 0.070
Iter 5320 | Eval mean = -36.90 | Max reward = 275.56 | Min reward = -122.85 | eps = 0.070
Iter 5330 | Eval mean = -2.77 | Max reward = 187.36 | Min reward = -158.47 | eps = 0.070
Iter 5340 | Eval mean = 102.44 | Max reward = 230.00 | Min reward = -243.13 | eps = 0.069
Iter 5350 | Eval mean = 160.74 | Max reward = 299.91 | Min reward = -119.65 | eps = 0.069
Iter 5360 | Eval mean = 120.68 | Max reward = 269.38 | Min reward = -67.76 | eps = 0.069
Iter 5370 | Eval mean = 225.91 | Max reward = 275.14 | Min reward = 170.76 | eps = 0.068
Iter 5380 | Eval mean = 215.84 | Max reward = 291.76 | Min reward = 113.28 | eps = 0.068
Iter 5390 | Eval mean = 137.21 | Max reward = 284.37 | Min reward = -134.73 | eps = 0.067
Iter 5400 | Eval mean = 194.58 | Max reward = 307.55 | Min reward = -196.48 | eps = 0.067
Iter 5410 | Eval mean = 125.70 | Max reward = 282.14 | Min reward = -139.39 | eps = 0.067
Iter 5420 | Eval mean = 208.84 | Max reward = 281.44 | Min reward = 100.50 | eps = 0.066
Iter 5430 | Eval mean = 223.78 | Max reward = 277.42 | Min reward = 106.20 | eps = 0.066
Iter 5440 | Eval mean = 211.03 | Max reward = 284.18 | Min reward = 20.10 | eps = 0.066
Iter 5450 | Eval mean = 223.86 | Max reward = 269.54 | Min reward = 154.70 | eps = 0.066
Iter 5460 | Eval mean = 237.89 | Max reward = 287.55 | Min reward = 123.02 | eps = 0.065
Iter 5470 | Eval mean = 216.05 | Max reward = 290.24 | Min reward = 17.51 | eps = 0.065
Iter 5480 | Eval mean = 249.20 | Max reward = 289.22 | Min reward = 231.10 | eps = 0.065
Iter 5490 | Eval mean = 246.37 | Max reward = 272.26 | Min reward = 223.49 | eps = 0.064
Iter 5500 | Eval mean = 225.06 | Max reward = 287.84 | Min reward = 22.34 | eps = 0.064
--> Iter 5500/7000 | AvgReward(last 500): 36.64 | AvgLoss: 62.530499 | Eps: 0.064 | ReplayLen: 100000
Iter 5510 | Eval mean = 199.56 | Max reward = 283.66 | Min reward = -225.45 | eps = 0.064
Iter 5520 | Eval mean = 237.64 | Max reward = 293.65 | Min reward = 124.18 | eps = 0.063
Iter 5530 | Eval mean = 220.98 | Max reward = 301.29 | Min reward = -3.91 | eps = 0.063
Iter 5540 | Eval mean = 199.82 | Max reward = 300.27 | Min reward = -222.78 | eps = 0.063
Iter 5550 | Eval mean = 213.61 | Max reward = 298.86 | Min reward = -221.54 | eps = 0.062
Iter 5560 | Eval mean = 242.48 | Max reward = 296.13 | Min reward = 140.65 | eps = 0.062
Iter 5570 | Eval mean = 248.87 | Max reward = 312.07 | Min reward = 101.50 | eps = 0.062
Iter 5580 | Eval mean = 231.37 | Max reward = 299.32 | Min reward = 34.84 | eps = 0.061
Iter 5590 | Eval mean = 252.97 | Max reward = 299.38 | Min reward = 225.21 | eps = 0.061
Iter 5600 | Eval mean = 257.42 | Max reward = 293.68 | Min reward = 235.13 | eps = 0.061
Iter 5610 | Eval mean = 258.61 | Max reward = 310.32 | Min reward = 238.27 | eps = 0.060
Iter 5620 | Eval mean = 229.27 | Max reward = 295.41 | Min reward = 12.27 | eps = 0.060
Iter 5630 | Eval mean = 255.72 | Max reward = 297.16 | Min reward = 223.35 | eps = 0.060
Iter 5640 | Eval mean = 239.47 | Max reward = 283.50 | Min reward = 116.77 | eps = 0.060
Iter 5650 | Eval mean = 242.64 | Max reward = 291.85 | Min reward = 131.81 | eps = 0.059
Iter 5660 | Eval mean = 230.91 | Max reward = 294.45 | Min reward = 10.93 | eps = 0.059
Iter 5670 | Eval mean = 232.88 | Max reward = 297.69 | Min reward = -2.08 | eps = 0.059
Iter 5680 | Eval mean = 258.42 | Max reward = 292.26 | Min reward = 225.78 | eps = 0.058
Iter 5690 | Eval mean = 203.38 | Max reward = 285.81 | Min reward = 3.81 | eps = 0.058
Iter 5700 | Eval mean = 242.08 | Max reward = 288.23 | Min reward = 126.23 | eps = 0.058
Iter 5710 | Eval mean = 251.85 | Max reward = 300.69 | Min reward = 227.16 | eps = 0.058
Iter 5720 | Eval mean = 246.68 | Max reward = 300.75 | Min reward = 134.04 | eps = 0.057
Iter 5730 | Eval mean = 259.41 | Max reward = 310.13 | Min reward = 232.64 | eps = 0.057
Iter 5740 | Eval mean = 199.53 | Max reward = 302.80 | Min reward = -29.89 | eps = 0.057
Iter 5750 | Eval mean = 195.29 | Max reward = 301.24 | Min reward = -4.98 | eps = 0.056
Iter 5760 | Eval mean = 131.29 | Max reward = 300.15 | Min reward = -382.95 | eps = 0.056
Iter 5770 | Eval mean = 151.26 | Max reward = 295.57 | Min reward = -202.39 | eps = 0.056
Iter 5780 | Eval mean = 187.13 | Max reward = 295.46 | Min reward = 8.12 | eps = 0.056
Iter 5790 | Eval mean = 210.97 | Max reward = 301.12 | Min reward = 16.88 | eps = 0.055
Iter 5800 | Eval mean = 209.41 | Max reward = 306.41 | Min reward = 6.44 | eps = 0.055
Iter 5810 | Eval mean = 218.40 | Max reward = 300.72 | Min reward = -3.86 | eps = 0.055
Iter 5820 | Eval mean = 209.29 | Max reward = 300.27 | Min reward = -1.99 | eps = 0.054
Iter 5830 | Eval mean = 214.33 | Max reward = 290.91 | Min reward = 14.65 | eps = 0.054
Iter 5840 | Eval mean = 46.92 | Max reward = 302.42 | Min reward = -33.68 | eps = 0.054
Iter 5850 | Eval mean = 227.37 | Max reward = 280.24 | Min reward = 24.16 | eps = 0.054
Iter 5860 | Eval mean = 189.11 | Max reward = 305.94 | Min reward = -16.58 | eps = 0.053
Iter 5870 | Eval mean = 223.09 | Max reward = 299.94 | Min reward = 14.07 | eps = 0.053
Iter 5880 | Eval mean = 172.10 | Max reward = 297.54 | Min reward = 2.17 | eps = 0.053
Iter 5890 | Eval mean = 181.60 | Max reward = 293.45 | Min reward = -20.37 | eps = 0.053
Iter 5900 | Eval mean = 209.52 | Max reward = 298.01 | Min reward = -10.40 | eps = 0.052
Iter 5910 | Eval mean = 247.73 | Max reward = 300.92 | Min reward = 123.94 | eps = 0.052
Iter 5920 | Eval mean = 201.02 | Max reward = 305.51 | Min reward = -1.57 | eps = 0.052
Iter 5930 | Eval mean = 181.22 | Max reward = 305.31 | Min reward = 12.81 | eps = 0.052
Iter 5940 | Eval mean = 209.61 | Max reward = 300.08 | Min reward = -1.59 | eps = 0.051
Iter 5950 | Eval mean = 105.17 | Max reward = 252.31 | Min reward = -15.75 | eps = 0.051
Iter 5960 | Eval mean = 131.63 | Max reward = 271.66 | Min reward = -3.97 | eps = 0.051
Iter 5970 | Eval mean = 191.76 | Max reward = 276.37 | Min reward = -8.93 | eps = 0.051
Iter 5980 | Eval mean = 123.24 | Max reward = 272.86 | Min reward = 17.03 | eps = 0.050
Iter 5990 | Eval mean = 114.06 | Max reward = 266.92 | Min reward = 0.41 | eps = 0.050
Iter 6000 | Eval mean = 212.66 | Max reward = 303.03 | Min reward = 14.39 | eps = 0.050
--> Iter 6000/7000 | AvgReward(last 500): 222.46 | AvgLoss: 24.074641 | Eps: 0.050 | ReplayLen: 100000
Iter 6010 | Eval mean = 152.13 | Max reward = 282.04 | Min reward = -166.43 | eps = 0.050
Iter 6020 | Eval mean = 223.29 | Max reward = 293.51 | Min reward = 4.67 | eps = 0.050
Iter 6030 | Eval mean = 178.27 | Max reward = 294.50 | Min reward = 1.59 | eps = 0.050
Iter 6040 | Eval mean = 182.01 | Max reward = 303.91 | Min reward = 5.93 | eps = 0.050
Iter 6050 | Eval mean = 214.27 | Max reward = 272.81 | Min reward = 33.33 | eps = 0.050
Iter 6060 | Eval mean = 188.20 | Max reward = 267.93 | Min reward = 22.39 | eps = 0.050
Iter 6070 | Eval mean = 233.35 | Max reward = 284.57 | Min reward = 25.96 | eps = 0.050
Iter 6080 | Eval mean = 239.03 | Max reward = 292.84 | Min reward = 137.04 | eps = 0.050
Iter 6090 | Eval mean = 231.16 | Max reward = 305.67 | Min reward = 103.01 | eps = 0.050
Iter 6100 | Eval mean = 245.11 | Max reward = 293.33 | Min reward = 104.04 | eps = 0.050
Iter 6110 | Eval mean = 243.01 | Max reward = 298.17 | Min reward = 130.39 | eps = 0.050
Iter 6120 | Eval mean = 230.17 | Max reward = 296.26 | Min reward = 31.88 | eps = 0.050
Iter 6130 | Eval mean = 246.62 | Max reward = 300.77 | Min reward = 102.31 | eps = 0.050
Iter 6140 | Eval mean = 263.10 | Max reward = 308.64 | Min reward = 228.11 | eps = 0.050
Iter 6150 | Eval mean = 252.39 | Max reward = 291.72 | Min reward = 147.75 | eps = 0.050
Iter 6160 | Eval mean = 220.10 | Max reward = 297.21 | Min reward = 44.09 | eps = 0.050
Iter 6170 | Eval mean = 266.77 | Max reward = 293.10 | Min reward = 249.47 | eps = 0.050
Iter 6180 | Eval mean = 156.00 | Max reward = 289.79 | Min reward = 32.83 | eps = 0.050
Iter 6190 | Eval mean = 191.80 | Max reward = 272.38 | Min reward = 33.88 | eps = 0.050
Iter 6200 | Eval mean = 180.03 | Max reward = 273.52 | Min reward = 27.65 | eps = 0.050
Iter 6210 | Eval mean = 221.04 | Max reward = 299.39 | Min reward = 60.66 | eps = 0.050
Iter 6220 | Eval mean = 224.33 | Max reward = 285.71 | Min reward = 51.79 | eps = 0.050
Iter 6230 | Eval mean = 208.69 | Max reward = 295.33 | Min reward = 36.42 | eps = 0.050
Iter 6240 | Eval mean = 187.10 | Max reward = 292.82 | Min reward = 27.82 | eps = 0.050
Iter 6250 | Eval mean = 145.55 | Max reward = 286.04 | Min reward = -266.94 | eps = 0.050
Iter 6260 | Eval mean = 93.84 | Max reward = 274.31 | Min reward = -465.01 | eps = 0.050
Iter 6270 | Eval mean = 129.05 | Max reward = 299.34 | Min reward = -392.08 | eps = 0.050
Iter 6280 | Eval mean = 149.24 | Max reward = 286.58 | Min reward = -356.19 | eps = 0.050
Iter 6290 | Eval mean = 105.69 | Max reward = 286.36 | Min reward = -490.16 | eps = 0.050
Iter 6300 | Eval mean = 156.57 | Max reward = 295.18 | Min reward = -684.47 | eps = 0.050
Iter 6310 | Eval mean = 148.74 | Max reward = 270.36 | Min reward = -650.04 | eps = 0.050
Iter 6320 | Eval mean = 197.90 | Max reward = 297.22 | Min reward = -152.82 | eps = 0.050
Iter 6330 | Eval mean = 207.60 | Max reward = 298.83 | Min reward = -102.27 | eps = 0.050
Iter 6340 | Eval mean = 236.16 | Max reward = 284.97 | Min reward = -13.10 | eps = 0.050
Iter 6350 | Eval mean = 221.48 | Max reward = 294.17 | Min reward = 23.65 | eps = 0.050
Iter 6360 | Eval mean = 186.99 | Max reward = 271.23 | Min reward = 27.55 | eps = 0.050
Iter 6370 | Eval mean = 190.39 | Max reward = 284.66 | Min reward = 43.69 | eps = 0.050
Iter 6380 | Eval mean = 215.24 | Max reward = 293.62 | Min reward = 144.55 | eps = 0.050
Iter 6390 | Eval mean = 236.67 | Max reward = 289.35 | Min reward = 55.40 | eps = 0.050
Iter 6400 | Eval mean = 244.96 | Max reward = 294.02 | Min reward = 136.55 | eps = 0.050
Iter 6410 | Eval mean = 236.20 | Max reward = 285.65 | Min reward = 67.11 | eps = 0.050
Iter 6420 | Eval mean = 272.94 | Max reward = 302.08 | Min reward = 257.46 | eps = 0.050
New best model saved (mean 272.94) at iter 6420
Iter 6430 | Eval mean = 258.56 | Max reward = 295.83 | Min reward = 142.13 | eps = 0.050
Iter 6440 | Eval mean = 258.47 | Max reward = 302.55 | Min reward = 158.37 | eps = 0.050
Iter 6450 | Eval mean = 184.23 | Max reward = 293.92 | Min reward = 26.26 | eps = 0.050
Iter 6460 | Eval mean = 238.40 | Max reward = 302.68 | Min reward = 36.07 | eps = 0.050
Iter 6470 | Eval mean = 245.14 | Max reward = 281.58 | Min reward = 112.60 | eps = 0.050
Iter 6480 | Eval mean = 274.71 | Max reward = 303.13 | Min reward = 259.27 | eps = 0.050
New best model saved (mean 274.71) at iter 6480
Iter 6490 | Eval mean = 263.10 | Max reward = 301.30 | Min reward = 175.64 | eps = 0.050
Iter 6500 | Eval mean = 238.13 | Max reward = 292.66 | Min reward = 35.31 | eps = 0.050
--> Iter 6500/7000 | AvgReward(last 500): 216.32 | AvgLoss: 37.842087 | Eps: 0.050 | ReplayLen: 100000
Iter 6510 | Eval mean = 274.76 | Max reward = 297.78 | Min reward = 256.23 | eps = 0.050
New best model saved (mean 274.76) at iter 6510
Iter 6520 | Eval mean = 264.12 | Max reward = 297.90 | Min reward = 146.25 | eps = 0.050
Iter 6530 | Eval mean = 247.09 | Max reward = 292.54 | Min reward = 140.88 | eps = 0.050
Iter 6540 | Eval mean = 263.57 | Max reward = 297.05 | Min reward = 245.67 | eps = 0.050
Iter 6550 | Eval mean = 220.04 | Max reward = 246.45 | Min reward = 200.44 | eps = 0.050
Iter 6560 | Eval mean = 268.54 | Max reward = 303.40 | Min reward = 247.10 | eps = 0.050
Iter 6570 | Eval mean = 270.05 | Max reward = 302.18 | Min reward = 249.35 | eps = 0.050
Iter 6580 | Eval mean = 255.17 | Max reward = 289.20 | Min reward = 233.59 | eps = 0.050
Iter 6590 | Eval mean = 279.30 | Max reward = 312.35 | Min reward = 253.00 | eps = 0.050
New best model saved (mean 279.30) at iter 6590
Iter 6600 | Eval mean = 224.58 | Max reward = 263.03 | Min reward = 160.16 | eps = 0.050
Iter 6610 | Eval mean = 254.21 | Max reward = 305.20 | Min reward = 171.89 | eps = 0.050
Iter 6620 | Eval mean = 229.28 | Max reward = 278.96 | Min reward = 64.24 | eps = 0.050
Iter 6630 | Eval mean = 205.34 | Max reward = 298.68 | Min reward = -304.19 | eps = 0.050
Iter 6640 | Eval mean = 267.94 | Max reward = 306.08 | Min reward = 242.98 | eps = 0.050
Iter 6650 | Eval mean = 244.21 | Max reward = 274.36 | Min reward = 217.14 | eps = 0.050
Iter 6660 | Eval mean = 251.46 | Max reward = 281.77 | Min reward = 227.48 | eps = 0.050
Iter 6670 | Eval mean = 272.87 | Max reward = 314.38 | Min reward = 245.35 | eps = 0.050
Iter 6680 | Eval mean = 254.94 | Max reward = 308.65 | Min reward = 160.34 | eps = 0.050
Iter 6690 | Eval mean = 269.22 | Max reward = 293.71 | Min reward = 246.11 | eps = 0.050
Iter 6700 | Eval mean = 276.54 | Max reward = 298.61 | Min reward = 255.42 | eps = 0.050
Iter 6710 | Eval mean = 273.39 | Max reward = 305.45 | Min reward = 249.83 | eps = 0.050
Iter 6720 | Eval mean = 274.28 | Max reward = 298.71 | Min reward = 251.12 | eps = 0.050
Iter 6730 | Eval mean = 260.70 | Max reward = 305.40 | Min reward = 236.53 | eps = 0.050
Iter 6740 | Eval mean = 275.22 | Max reward = 309.19 | Min reward = 250.51 | eps = 0.050
Iter 6750 | Eval mean = 249.26 | Max reward = 295.20 | Min reward = 116.01 | eps = 0.050
Iter 6760 | Eval mean = 255.14 | Max reward = 293.95 | Min reward = 136.60 | eps = 0.050
Iter 6770 | Eval mean = 268.96 | Max reward = 308.74 | Min reward = 241.49 | eps = 0.050
Iter 6780 | Eval mean = 247.40 | Max reward = 313.65 | Min reward = 139.65 | eps = 0.050
Iter 6790 | Eval mean = 274.10 | Max reward = 311.58 | Min reward = 246.41 | eps = 0.050
Iter 6800 | Eval mean = 273.49 | Max reward = 312.64 | Min reward = 248.87 | eps = 0.050
Iter 6810 | Eval mean = 270.28 | Max reward = 310.89 | Min reward = 249.80 | eps = 0.050
Iter 6820 | Eval mean = 271.68 | Max reward = 298.50 | Min reward = 246.66 | eps = 0.050
Iter 6830 | Eval mean = 233.26 | Max reward = 313.96 | Min reward = 32.33 | eps = 0.050
Iter 6840 | Eval mean = 210.69 | Max reward = 293.40 | Min reward = 35.63 | eps = 0.050
Iter 6850 | Eval mean = 247.59 | Max reward = 314.45 | Min reward = 144.99 | eps = 0.050
Iter 6860 | Eval mean = 260.17 | Max reward = 301.74 | Min reward = 150.17 | eps = 0.050
Iter 6870 | Eval mean = 220.86 | Max reward = 314.32 | Min reward = 11.20 | eps = 0.050
Iter 6880 | Eval mean = 191.23 | Max reward = 287.97 | Min reward = 26.56 | eps = 0.050
Iter 6890 | Eval mean = 210.14 | Max reward = 315.69 | Min reward = -5.98 | eps = 0.050
Iter 6900 | Eval mean = 220.39 | Max reward = 297.02 | Min reward = 136.60 | eps = 0.050
Iter 6910 | Eval mean = 236.41 | Max reward = 315.07 | Min reward = 29.41 | eps = 0.050
Iter 6920 | Eval mean = 233.19 | Max reward = 304.64 | Min reward = 29.17 | eps = 0.050
Iter 6930 | Eval mean = 209.63 | Max reward = 302.93 | Min reward = 23.89 | eps = 0.050
Iter 6940 | Eval mean = 230.66 | Max reward = 303.80 | Min reward = 10.97 | eps = 0.050
Iter 6950 | Eval mean = 174.78 | Max reward = 279.04 | Min reward = -128.25 | eps = 0.050
Iter 6960 | Eval mean = 170.44 | Max reward = 313.55 | Min reward = 21.89 | eps = 0.050
Iter 6970 | Eval mean = 210.00 | Max reward = 302.40 | Min reward = 24.85 | eps = 0.050
Iter 6980 | Eval mean = 144.28 | Max reward = 262.29 | Min reward = 13.61 | eps = 0.050
Iter 6990 | Eval mean = 188.30 | Max reward = 305.86 | Min reward = 26.76 | eps = 0.050
Iter 7000 | Eval mean = 228.94 | Max reward = 285.57 | Min reward = 24.07 | eps = 0.050
--> Iter 7000/7000 | AvgReward(last 500): 249.56 | AvgLoss: 35.900948 | Eps: 0.050 | ReplayLen: 100000
Training complete. Best mean reward: 279.30
Final evaluation saved: mean=280.30, std=36.25, max=317.09, min=54.62
GIF saved to gifs/lunarlander.gif
All done.
